isbn,titulo,Autor,precio,link,categoria
9789566129912,Esperanza. La Autobiografia,"EQUIPO EDITOR SAN PABLO COLOMBIA
PAPA FRANCISCO",18000,https://www.antartica.cl/esperanza-la-autobiografia-9789566129912.html,Literatura
9789877693232,La Clase De Griego,"KANG, HAN",18000,https://www.antartica.cl/la-clase-de-griego-9789877693232.html,Literatura
9789564086767,Victoria,"SANCHEZ GARNICA, PALOMA",21900,https://www.antartica.cl/victoria-9789564086767.html,Literatura
9789564151243,Y Entonces Teresa,"FONTAINE, ARTURO",20720,https://www.antartica.cl/y-entonces-teresa-9789564151243.html,Literatura
9789566145943,Muerte En La Isla,"JACKSON, HOLLY",16900,https://www.antartica.cl/muerte-en-la-isla-9789566145943.html,Literatura
9789566167150,Siempre Te Encontrare (Las Guerreras Maxwell #3),"MAXWELL, MEGAN",23900,https://www.antartica.cl/siempre-te-encontrare-las-guerreras-maxwell-3-9789566167150.html,Literatura
9788466377966,Macondo Y Otros Mundos (Cien Años De Soledad. El Amor En Los Tiempos Del Colera. El Coronel No Tiene Quien Le Escriba),"GARCIA MARQUEZ, GABRIEL",32000,https://www.antartica.cl/macondo-y-otros-mundos-cien-anos-de-soledad-el-amor-en-los-tiempos-del-colera-el-coronel-no-tiene-quien-le-escriba-9788466377966.html,Literatura
9789566368380,Una Joven En Tokio,"SHIMAZAKI, AKI",18900,https://www.antartica.cl/una-joven-en-tokio-9789566368380.html,Literatura
9788466374002,En La Sombra,PRINCIPE HARRY,14000,https://www.antartica.cl/en-la-sombra-9788466374002.html,Literatura
9786316553140,Mañana Sera Otro Dia,"GENDRY-KIM, KEUM SUK",20000,https://www.antartica.cl/manana-sera-otro-dia-9786316553140.html,Literatura
9789569975837,Los Colmillos Del Lince (Serie Millennium #8),"SMIRNOFF, KARIN",23900,https://www.antartica.cl/los-colmillos-del-lince-serie-millennium-8-9789569975837.html,Literatura
9789569646638,Fuego Y Sangre (Cancion De Hielo Y Fuego. Precuela #1),"MARTIN, GEORGE R.R.",30000,https://www.antartica.cl/fuego-y-sangre-cancion-de-hielo-y-fuego-precuela-1-9789569646638.html,Literatura
9789563604658,Las Hijas Del Capitán,"DUEÑAS, MARIA",13145,https://www.antartica.cl/las-hijas-del-capitan-9789563604658.html,Literatura
9789563607314,Victor 1907,"VIVIANI, DANIELA",18500,https://www.antartica.cl/victor-1907-9789563607314.html,Literatura
9789566042389,Antologia De Textos Feministas (Lastesis),VARIOS AUTORES,9900,https://www.antartica.cl/antologia-de-textos-feministas-las-tesis-9789566042389.html,Literatura
9789508523303,La Leyenda De La Peregrina,"POSADAS, CARMEN",12045,https://www.antartica.cl/la-leyenda-de-la-peregrina-9789508523303.html,Literatura
9789566129066,Billy Summers,"KING, STEPHEN",24000,https://www.antartica.cl/billy-summers-9789566129066.html,Literatura
,,,,,Literatura
9789566165101,Tal Vez Tu (Saga Tu #2),"KELLEN, ALICE",14900,https://www.antartica.cl/tal-vez-tu-saga-tu-2-9789566165101.html,Literatura
9789566165200,Rebelion En La Granja,"ORWELL, GEORGE",9900,https://www.antartica.cl/rebelion-en-la-granja-9789566165200.html,Literatura
9788417477684,Cuentos Completos (Edgar Allan Poe),"POE, EDGAR ALLAN",23992,https://www.antartica.cl/cuentos-completos-edgar-allan-poe-9788417477684.html,Literatura
9788417928810,Retrato De Dorian Gray,"WILDE, OSCAR",12792,https://www.antartica.cl/retrato-de-dorian-gray-9788417928810.html,Literatura
