isbn,titulo,Autor,precio,link,categoria
9789564064734,Desamores,"OETIKER, CATALINA",13990,https://www.antartica.cl/desamores-9789564064734.html,Cuerpo y mente
9789560116680,Ser Valiente,"SILVA RODIGHIERO, JORGE",15000,https://www.antartica.cl/ser-valiente-9789560116680.html,Cuerpo y mente
9786313001521,Seguro Es Amor,"WOOLLARD, ELLI",13501,https://www.antartica.cl/seguro-es-amor-9786313001521.html,Cuerpo y mente
9786313002832,"Sesion Abierta. Las Almas Conectan, El Espiritu Sana","PACE, NOELIA",12900,https://www.antartica.cl/sesion-abierta-las-almas-conectan-el-espiritu-sana-9786313002832.html,Cuerpo y mente
9786313003051,"Integrar El Circulo. Remover, Reconocer, Renacer","OYHANARTE, ROSA",13700,https://www.antartica.cl/integrar-el-circulo-remover-reconocer-renacer-9786313003051.html,Cuerpo y mente
9786313001996,Como Pienses Que Sera Tu Vida,"ALLEN, JAMES",10900,https://www.antartica.cl/como-pienses-que-sera-tu-vida-9786313001996.html,Cuerpo y mente
9788418223914,¿Y Ahora Que?,"AGUILAR, MIRIAM",17900,https://www.antartica.cl/y-ahora-que-9788418223914.html,Cuerpo y mente
9788419510242,Los Sonidos Sanadores De Los Cristales. Oraculo,"GLASS, JERALYN",25930,https://www.antartica.cl/los-sonidos-sanadores-de-los-cristales-oraculo-9788419510242.html,Cuerpo y mente
9788419510259,Cocina Magica,"TORRENTS, MURCIA",28560,https://www.antartica.cl/cocina-magica-9788419510259.html,Cuerpo y mente
9786075578248,El Lobo De Las Inversiones,"BELFORT, JORDAN",31390,https://www.antartica.cl/el-lobo-de-las-inversiones-9786075578248.html,Cuerpo y mente
9788419043207,Un Año De Bienestar,VARIO AUTORES,39999,https://www.antartica.cl/un-ano-de-bienestar-9788419043207.html,Cuerpo y mente
9788466372473,Felicidad,"AOYAMA, GOSHO",10000,https://www.antartica.cl/felicidad-9788466372473.html,Cuerpo y mente
9789566017202,La Nueva Menopausia,"HAVER, DRA. MARY CLAIRE",20900,https://www.antartica.cl/la-nueva-menopausia-9789566017202.html,Cuerpo y mente
9789566223047,Tu Dolor De Espalda Tiene Solucion (Si Sabes Como),"AGUZMAN ORTEGA, ALBERTO",17900,https://www.antartica.cl/tu-dolor-de-espalda-tiene-solucion-si-sabes-como-9789566223047.html,Cuerpo y mente
9789569973727,Como Superar La Depresion,"ROJAS, ENRIQUE",17900,https://www.antartica.cl/como-superar-la-depresion-9789569973727.html,Cuerpo y mente
9789566215165,Adelgazar A Cualquier Precio,"HARI, JOHAN",23900,https://www.antartica.cl/adelgazar-a-cualquier-precio-9789566215165.html,Cuerpo y mente
9789569958212,Respeta Mis Putos Limites,"HARPER, FAITH G.",20900,https://www.antartica.cl/respeta-mis-putos-limites-9789569958212.html,Cuerpo y mente
9789566122906,Neurohabitos,"VIGNOLA, NICOLE",19900,https://www.antartica.cl/neurohabitos-9789566122906.html,Cuerpo y mente
9789564064659,La Vuelta Al Mundo De Las Emociones,"AREVALO REYES, FELIX",16930,https://www.antartica.cl/la-vuelta-al-mundo-de-las-emociones-9789564064659.html,Cuerpo y mente
9789564064550,Despues De Los 60 Hay Que Aprender De Nuevo A Hacer El Amor,"GODOY, ALEJANDRA",16990,https://www.antartica.cl/despues-de-los-60-hay-que-aprender-de-nuevo-a-hacer-el-amor-9789564064550.html,Cuerpo y mente
9786313002634,Conversacion Asertiva,"CASPERSEN, DANA",12900,https://www.antartica.cl/conversacion-asertiva-9786313002634.html,Cuerpo y mente
9788418285356,Vivir Y Trabajar Con Entusiasmo,"KUPPERS, VICTOR",20900,https://www.antartica.cl/vivir-y-trabajar-con-entusiasmo-9788418285356.html,Cuerpo y mente
9786313002641,Predicciones 2025. Año De Transformacion,"FERNANDEZ, MARIA GABRIELA",14000,https://www.antartica.cl/predicciones-2025-ano-de-transformacion-9786313002641.html,Cuerpo y mente
9786313002627,Astro Coaching,"BIENVENU, HUGO",16700,https://www.antartica.cl/astro-coaching-9786313002627.html,Cuerpo y mente
9786313002474,El Perro Que Seguia Las Estrellas,"SOLYOM, ANNA",11600,https://www.antartica.cl/el-perro-que-seguia-las-estrellas-9786313002474.html,Cuerpo y mente
9786313002429,El Retorno De Saturno,"ROMANO, AYELEN",10900,https://www.antartica.cl/el-retorno-de-saturno-9786313002429.html,Cuerpo y mente
,,,,,Cuerpo y mente
9788411323420,El Lenguaje Corporal De Las Emociones,"GUERRA, VANESSA",25900,https://www.antartica.cl/el-lenguaje-corporal-de-las-emociones-9788411323420.html,Cuerpo y mente
9788411721356,Hechizos. Oraculos De La Magia Cotidiana (Libro+Cartas),"SUYA, CARMEN",39800,https://www.antartica.cl/hechizos-oraculos-de-la-magia-cotidiana-libro-cartas-9788411721356.html,Cuerpo y mente
9788411721707,El Hogar De La Bruja,"CAULDRICK, JO",26800,https://www.antartica.cl/el-hogar-de-la-bruja-9788411721707.html,Cuerpo y mente
9788411721172,Rolfing: El Metodo,"HATT ARNOLD, FRANCE",26400,https://www.antartica.cl/rolfing-el-metodo-9788411721172.html,Cuerpo y mente
9788411721370,Oraculo Del Libro Egipcio De Los Muertos,"BRUCE, MARIE",41800,https://www.antartica.cl/oraculo-del-libro-egipcio-de-los-muertos-9788411721370.html,Cuerpo y mente
9789562574655,Esta Bien No Estar Bien,"RAE, TINA",11800,https://www.antartica.cl/esta-bien-no-estar-bien-9789562574655.html,Cuerpo y mente
9788466242820,Animales Con Poderes Magicos,"ACEVEDO HERNANDEZ, ANTONIO",13440,https://www.antartica.cl/animales-con-poderes-magicos-9788466242820.html,Cuerpo y mente
9788466242554,Plantas Con Poderes Magicos,"BRICKENKAMP, ROLF
VARIOS AUTORES",13440,https://www.antartica.cl/plantas-con-poderes-magicos-9788466242554.html,Cuerpo y mente
9788419870582,Las Hormonas De La Felicidad,"LEMMEL, INES C.",23192,https://www.antartica.cl/las-hormonas-de-la-felicidad-9788419870582.html,Cuerpo y mente
9788419870292,El Pequeño Libro Del Zodiaco,"WILLIAMSON, MARION",18392,https://www.antartica.cl/el-pequeno-libro-del-zodiaco-9788419870292.html,Cuerpo y mente
9788410101302,Rubaiyat,"KHAYYAM, OMAR",19992,https://www.antartica.cl/rubaiyat-9788410101302.html,Cuerpo y mente
9788410101296,Astrologia China,"TOM, KAY",19992,https://www.antartica.cl/astrologia-china-9788410101296.html,Cuerpo y mente
9788410101012,¡Practica El Tarot!,"MATTEONI, FRANCESCA",15992,https://www.antartica.cl/practica-el-tarot-9788410101012.html,Cuerpo y mente
9789569328480,Tu Miedo Es Tu Poder,"ESCLAPEZ CARTAGENA, MARIA",12600,https://www.antartica.cl/tu-miedo-es-tu-poder-9789569328480.html,Cuerpo y mente
9788419590664,La Ley Del Espejo,"NOGUCHI, YOSHINORI",28000,https://www.antartica.cl/la-ley-del-espejo-9788419590664.html,Cuerpo y mente
9788419558961,La Timidez,"ANDRE, CHRISTOPHE",24900,https://www.antartica.cl/la-timidez-9788419558961.html,Cuerpo y mente
9788419043528,Un Año De Conexion Con La Naturaleza,"BRICKENKAMP, ROLF
VARIOS AUTORES",42900,https://www.antartica.cl/un-ano-de-conexion-con-la-naturaleza-9788419043528.html,Cuerpo y mente
9788491181460,Desestresate,"GUERRERO, ROSA",27900,https://www.antartica.cl/desestresate-9788491181460.html,Cuerpo y mente
9788491182733,Los Primeros Mil Dias,"SILVESTRE, ELIZABETH",28900,https://www.antartica.cl/los-primeros-mil-dias-9788491182733.html,Cuerpo y mente
9788418524257,Todo Es Amor,"ORTEGA, JENNA",27900,https://www.antartica.cl/todo-es-amor-9788418524257.html,Cuerpo y mente
9788418714467,Familia Toxica,"MCBRIDE, KARYL",20900,https://www.antartica.cl/familia-toxica-9788418714467.html,Cuerpo y mente
9789566402022,"Ancestros, Memoria Y El Lenguaje Del Cosmos","CAZENAVE, EVE",17900,https://www.antartica.cl/ancestros-memoria-y-el-lenguaje-del-cosmos-9789566402022.html,Cuerpo y mente
