isbn,titulo,Autor,precio,link,categoria
9788483647622,Servicio Basico De Alimentos Y Bebidas Y Tareas De Postservicio En El,"MESAS MAESTRA, BEATRIZ",24490,https://www.antartica.cl/servicio-basico-de-alimentos-y-bebidas-y-tareas-de-postservicio-en-el-9788483647622.html,Economia y administracion
9788483646632,Seguridad E Higiene Y Proteccion Ambiental En Hosteleria,,24490,https://www.antartica.cl/seguridad-e-higiene-y-proteccion-ambiental-en-hosteleria-9788483646632.html,Economia y administracion
9789706767974,Rumbo A China 2005,"LEVYDABBAH, SIMON",17527,https://www.antartica.cl/rumbo-a-china-2005-9789706767974.html,Economia y administracion
2000023439212,Revista City Nº 87,BYC COMUNICACIONES,2700,https://www.antartica.cl/revista-city-n-87-2000023439212.html,Economia y administracion
2000023294996,Revista City Nº 86 Agosto 2014,BYC COMUNICACIONES,2700,https://www.antartica.cl/revista-city-n-86-agosto-2014-2000023294996.html,Economia y administracion
2000026094852,Revista Capital Nº 422 - Cuanto Pesa Algramo,REVISTA CAPITAL,4000,https://www.antartica.cl/revista-capital-n-422-cuanto-pesa-algramo-2000026094852.html,Economia y administracion
2000026505938,Revista Capital 427 - La Vida En Rosa,REVISTA CAPITAL,4000,https://www.antartica.cl/revista-capital-427-la-vida-en-rosa-2000026505938.html,Economia y administracion
9788498391503,Organizacion En El Punto De Venta. Manual Básico De Gestión De Tienda,"BASTOS BOUBETA, ANA ISABEL",19900,https://www.antartica.cl/organizacion-en-el-punto-de-venta-manual-basico-de-gestion-de-tienda-9788498391503.html,Economia y administracion
,,,,,Economia y administracion
9788415648000,Organizacion Del Servicio De Informacion Turistica Local,"MARTINEZ RUIZ, ELENA ENCARNACION",20490,https://www.antartica.cl/organizacion-del-servicio-de-informacion-turistica-local-9788415648000.html,Economia y administracion
9788498390193,Operaciones De Recepcion. Gestione Las Tareas Administrativas De Recep,Patricia Parrilla García,19900,https://www.antartica.cl/operaciones-de-recepcion-gestione-las-tareas-administrativas-de-recep-9788498390193.html,Economia y administracion
9788428397384,Normas De Protocolo En Restauracion,"CABERO SOTO, CRISTINA",15990,https://www.antartica.cl/normas-de-protocolo-en-restauracion-9788428397384.html,Economia y administracion
9786074380484,Mercadotecnia Al Descubierto: Desafío A Los Mitos,"BURGERS, WILLEM",16500,https://www.antartica.cl/mercadotecnia-al-descubierto-desafio-a-los-mitos-9786074380484.html,Economia y administracion
9786071505392,Mercadotecnia 4° Edicion,"FISCHER, LAURA",30940,https://www.antartica.cl/mercadotecnia-4-edicion-9786071505392.html,Economia y administracion
